geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6167171 51.3178999, 5.6167179 51.3179000, 5.6167187 51.3179000, 5.6167195 51.3179000, 5.6167203 51.3179000, 5.6167211 51.3179001, 5.6167219 51.3179000, 5.6167226 51.3179000, 5.6167234 51.3179000, 5.6167242 51.3178999, 5.6167250 51.3178998, 5.6167258 51.3178998, 5.6167266 51.3178997, 5.6167273 51.3178995, 5.6167281 51.3178994, 5.6167289 51.3178993, 5.6167296 51.3178991, 5.6168286 51.3178779, 5.6168295 51.3178778, 5.6168303 51.3178777, 5.6168310 51.3178776, 5.6168318 51.3178776, 5.6168325 51.3178776, 5.6168331 51.3178777, 5.6168337 51.3178777, 5.6168343 51.3178779, 5.6168349 51.3178781, 5.6168354 51.3178784, 5.6168359 51.3178786, 5.6168364 51.3178790, 5.6168368 51.3178793, 5.6168372 51.3178798, 5.6168375 51.3178802, 5.6168379 51.3178807, 5.6168466 51.3178959)",LSkabel,7337,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_ACEF7671-2F2C-4FE5-92EA-280EB7DFF728
"LINESTRING (5.6166027 51.3177102, 5.6164539 51.3177456)",LSkabel,735C,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7F2387CB-5057-4DE4-9CEB-F360983CFF66
"LINESTRING (5.6166359 51.3177654, 5.6166351 51.3177653, 5.6166344 51.3177653, 5.6166336 51.3177653, 5.6166328 51.3177653, 5.6166320 51.3177653, 5.6166312 51.3177653, 5.6166304 51.3177654, 5.6166297 51.3177654, 5.6166289 51.3177655, 5.6166281 51.3177656, 5.6166274 51.3177657, 5.6166266 51.3177658, 5.6166258 51.3177659, 5.6166251 51.3177661, 5.6166243 51.3177662, 5.6166236 51.3177664, 5.6164485 51.3178081)",LSkabel,735D,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_536B8014-37FE-484B-9A1F-1E8CCB9EF550
"LINESTRING (5.6166616 51.3178079, 5.6166657 51.3178028)",LSkabel,7371,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7E6756F3-2868-49A2-8C10-8391C9C3B5A4
"LINESTRING (5.6165694 51.3176550, 5.6167259 51.3176206, 5.6167268 51.3176205, 5.6167275 51.3176202, 5.6167282 51.3176200, 5.6167287 51.3176197, 5.6167293 51.3176195, 5.6167297 51.3176191, 5.6167301 51.3176188, 5.6167304 51.3176185, 5.6167307 51.3176181, 5.6167308 51.3176177, 5.6167309 51.3176173, 5.6167309 51.3176169, 5.6167309 51.3176164, 5.6167307 51.3176159, 5.6167306 51.3176154, 5.6167303 51.3176149, 5.6167215 51.3175997)",LSkabel,7372,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BA716F3A-3A5C-486A-AC62-23667BD968C0
"LINESTRING (5.6165245 51.3175679, 5.6165235 51.3175674, 5.6165228 51.3175670, 5.6165221 51.3175668, 5.6165214 51.3175665, 5.6165206 51.3175663, 5.6165199 51.3175661, 5.6165191 51.3175659, 5.6165184 51.3175658, 5.6165176 51.3175657, 5.6165168 51.3175656, 5.6165160 51.3175656, 5.6165152 51.3175656, 5.6165144 51.3175657, 5.6165136 51.3175658, 5.6165128 51.3175659, 5.6165120 51.3175660, 5.6165112 51.3175662, 5.6163282 51.3176099)",LSkabel,7387,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_9472F53D-75FB-4D1B-B135-A6955A51B9D2
"LINESTRING (5.6165251 51.3174929, 5.6165220 51.3174869, 5.6165217 51.3174864, 5.6165214 51.3174859, 5.6165210 51.3174855, 5.6165206 51.3174851, 5.6165202 51.3174848, 5.6165197 51.3174845, 5.6165192 51.3174843, 5.6165187 51.3174841, 5.6165181 51.3174839, 5.6165175 51.3174839, 5.6165169 51.3174838, 5.6165162 51.3174838, 5.6165155 51.3174838, 5.6165147 51.3174839, 5.6165139 51.3174840, 5.6165131 51.3174842, 5.6163227 51.3175295)",LSkabel,739C,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7CBC9DA6-D496-4FE7-93CC-1750A0F0401A
"LINESTRING (5.6165663 51.3176499, 5.6165679 51.3176429, 5.6165580 51.3176251)",LSkabel,73B1,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_D47C04DF-04ED-45BC-866E-D62EEAAA1FF0
"LINESTRING (5.6165219 51.3175183, 5.6165243 51.3175225, 5.6165245 51.3175231, 5.6165249 51.3175235, 5.6165253 51.3175240, 5.6165257 51.3175243, 5.6165261 51.3175247, 5.6165266 51.3175249, 5.6165271 51.3175252, 5.6165277 51.3175253, 5.6165283 51.3175255, 5.6165289 51.3175256, 5.6165295 51.3175257, 5.6165302 51.3175257, 5.6165310 51.3175257, 5.6165317 51.3175256, 5.6165325 51.3175255, 5.6165334 51.3175253, 5.6166579 51.3174977, 5.6166587 51.3174975, 5.6166595 51.3174974, 5.6166603 51.3174973, 5.6166610 51.3174973, 5.6166617 51.3174972, 5.6166623 51.3174973, 5.6166629 51.3174974, 5.6166635 51.3174976, 5.6166641 51.3174978, 5.6166646 51.3174980, 5.6166651 51.3174983, 5.6166656 51.3174986, 5.6166660 51.3174990, 5.6166663 51.3174994, 5.6166667 51.3174999, 5.6166670 51.3175004, 5.6166757 51.3175156)",LSkabel,73B6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_CB1C3EBE-82B5-4F83-B5C7-4414ED3FD3C1
"LINESTRING (5.6165169 51.3174143, 5.6162995 51.3174661, 5.6162861 51.3174693)",LSkabel,73DC,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_30DB0E07-A545-41F9-8D2E-F9570EFE047A
"LINESTRING (5.6164692 51.3173255, 5.6164699 51.3173236, 5.6164701 51.3173230, 5.6164704 51.3173226, 5.6164706 51.3173221, 5.6164710 51.3173217, 5.6164714 51.3173212, 5.6164719 51.3173209, 5.6164723 51.3173205, 5.6164729 51.3173203, 5.6164734 51.3173200, 5.6164740 51.3173198, 5.6164747 51.3173195, 5.6164754 51.3173194, 5.6164761 51.3173192, 5.6164769 51.3173192, 5.6164777 51.3173191, 5.6164786 51.3173191, 5.6165075 51.3173186, 5.6165080 51.3173186, 5.6165085 51.3173186, 5.6165089 51.3173186, 5.6165094 51.3173186, 5.6165098 51.3173187, 5.6165102 51.3173187, 5.6165107 51.3173188, 5.6165111 51.3173189, 5.6165115 51.3173189, 5.6165120 51.3173190, 5.6165124 51.3173191, 5.6165128 51.3173192, 5.6165132 51.3173194, 5.6165136 51.3173195, 5.6165140 51.3173196, 5.6165144 51.3173198, 5.6165148 51.3173200, 5.6165152 51.3173201, 5.6165156 51.3173203, 5.6165160 51.3173204, 5.6165164 51.3173205, 5.6165168 51.3173206, 5.6165172 51.3173207, 5.6165177 51.3173208, 5.6165181 51.3173208, 5.6165185 51.3173209, 5.6165190 51.3173210, 5.6165194 51.3173210, 5.6165199 51.3173210, 5.6165203 51.3173210, 5.6165208 51.3173210, 5.6165213 51.3173210, 5.6166195 51.3173194, 5.6166491 51.3173189, 5.6166500 51.3173188, 5.6166507 51.3173189, 5.6166515 51.3173189, 5.6166522 51.3173191, 5.6166529 51.3173192, 5.6166535 51.3173194, 5.6166540 51.3173196, 5.6166545 51.3173199, 5.6166550 51.3173202, 5.6166553 51.3173205, 5.6166557 51.3173209, 5.6166559 51.3173213, 5.6166562 51.3173217, 5.6166563 51.3173222, 5.6166564 51.3173227, 5.6166565 51.3173232, 5.6166574 51.3173412)",LSkabel,73E1,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_59B3E07E-1498-4AD8-AA44-0B16DFC94F9C
"LINESTRING (5.6165212 51.3174302, 5.6165220 51.3174294, 5.6165225 51.3174289, 5.6165230 51.3174285, 5.6165235 51.3174281, 5.6165241 51.3174278, 5.6165247 51.3174274, 5.6165253 51.3174271, 5.6165260 51.3174268, 5.6165267 51.3174265, 5.6165274 51.3174263, 5.6165281 51.3174261, 5.6165288 51.3174259, 5.6165296 51.3174258, 5.6165304 51.3174257, 5.6165313 51.3174256, 5.6165321 51.3174255, 5.6165330 51.3174255, 5.6166662 51.3174230, 5.6166671 51.3174230, 5.6166679 51.3174229, 5.6166687 51.3174228, 5.6166693 51.3174227, 5.6166700 51.3174225, 5.6166706 51.3174223, 5.6166711 51.3174221, 5.6166716 51.3174218, 5.6166720 51.3174215, 5.6166723 51.3174211, 5.6166726 51.3174208, 5.6166729 51.3174204, 5.6166731 51.3174199, 5.6166732 51.3174194, 5.6166733 51.3174190, 5.6166733 51.3174184, 5.6166729 51.3174049)",LSkabel,7429,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_9A0FD730-27A3-4726-8955-98DB65976273
"LINESTRING (5.6165199 51.3174249, 5.6165206 51.3174248, 5.6165212 51.3174248, 5.6165218 51.3174247, 5.6165222 51.3174246, 5.6165227 51.3174245, 5.6165231 51.3174243, 5.6165235 51.3174241, 5.6165238 51.3174239, 5.6165241 51.3174237, 5.6165243 51.3174234, 5.6165245 51.3174232, 5.6165246 51.3174228, 5.6165247 51.3174225, 5.6165246 51.3174221, 5.6165246 51.3174218, 5.6165245 51.3174213, 5.6165234 51.3174170)",LSkabel,744F,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_6ED8F708-34A4-461B-8055-1698110576D9
"LINESTRING (5.6165234 51.3174170, 5.6165187 51.3173993)",LSkabel,7463,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_EBF59B4C-089C-4AAC-9937-AE17091F3DDA
"LINESTRING (5.6164599 51.3173104, 5.6164627 51.3173097, 5.6164635 51.3173095, 5.6164642 51.3173093, 5.6164649 51.3173090, 5.6164654 51.3173087, 5.6164660 51.3173085, 5.6164664 51.3173081, 5.6164668 51.3173078, 5.6164670 51.3173075, 5.6164673 51.3173071, 5.6164674 51.3173067, 5.6164675 51.3173063, 5.6164675 51.3173058, 5.6164675 51.3173054, 5.6164673 51.3173049, 5.6164671 51.3173044, 5.6164668 51.3173039, 5.6164280 51.3172401)",LSkabel,7464,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_EC9DFBB6-C0F5-4DF2-8BDA-A92F2A654EF3
"LINESTRING (5.6159737 51.3176226, 5.6160163 51.3176063)",LSkabel,7479,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C10C0F83-C50C-481B-8649-C19D658BFB77
"LINESTRING (5.6131453 51.3187897, 5.6131406 51.3187882, 5.6131398 51.3187880, 5.6131391 51.3187878, 5.6131383 51.3187877, 5.6131376 51.3187876, 5.6131369 51.3187875, 5.6131362 51.3187876, 5.6131356 51.3187876, 5.6131349 51.3187877, 5.6131343 51.3187878, 5.6131337 51.3187880, 5.6131332 51.3187882, 5.6131326 51.3187885, 5.6131321 51.3187888, 5.6131316 51.3187892, 5.6131311 51.3187896, 5.6131306 51.3187901, 5.6130841 51.3188406)",LSkabel,747A,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_46B7859E-354A-47DC-B40B-314D63AEF1BA
"LINESTRING (5.6131938 51.3187297, 5.6132943 51.3187617)",LSkabel,748F,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_1FCFAABA-085F-4CFE-A006-2F3EA952A020
"LINESTRING (5.6134029 51.3183642, 5.6135468 51.3183372, 5.6134039 51.3183377, 5.6134044 51.3183379, 5.6134048 51.3183382, 5.6134052 51.3183384, 5.6134055 51.3183387, 5.6134057 51.3183390, 5.6134059 51.3183393, 5.6134061 51.3183396, 5.6134061 51.3183399, 5.6134061 51.3183403, 5.6134060 51.3183406, 5.6134060 51.3183410, 5.6134058 51.3183413, 5.6134056 51.3183417, 5.6134052 51.3183421, 5.6133642 51.3183924, 5.6133638 51.3183930, 5.6133633 51.3183934, 5.6133629 51.3183938, 5.6133624 51.3183941, 5.6133618 51.3183944, 5.6133613 51.3183947, 5.6133607 51.3183949, 5.6133601 51.3183950, 5.6133595 51.3183952, 5.6133588 51.3183952, 5.6133581 51.3183953, 5.6133574 51.3183953, 5.6133567 51.3183953, 5.6133559 51.3183951, 5.6133551 51.3183950, 5.6133543 51.3183948, 5.6132756 51.3183753)",LSkabel,7490,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_0B89D641-3E3C-404A-BBF7-57CEBC28DD1B
"LINESTRING (5.6132756 51.3183753, 5.6132728 51.3183746, 5.6132721 51.3183744, 5.6132715 51.3183742, 5.6132710 51.3183740, 5.6132706 51.3183738, 5.6132701 51.3183736, 5.6132698 51.3183733, 5.6132695 51.3183731, 5.6132693 51.3183728, 5.6132691 51.3183725, 5.6132690 51.3183721, 5.6132689 51.3183718, 5.6132689 51.3183715, 5.6132689 51.3183711, 5.6132691 51.3183707, 5.6132693 51.3183793, 5.6132982 51.3183699, 5.6132761 51.3183590)",LSkabel,74B5,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7A240779-9AB5-454F-9D59-2AFF02EA4B49
"LINESTRING (5.6134310 51.3184449, 5.6134229 51.3184408)",LSkabel,74CA,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3546ACDC-DC05-4BA5-8E09-B64891F92283
"LINESTRING (5.6135341 51.3181754, 5.6134551 51.3181519, 5.6134421 51.3181480)",LSkabel,74CB,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BEE98A92-2655-4201-9FCC-D6E99804BEFE
"LINESTRING (5.6135526 51.3181526, 5.6135195 51.3181426)",LSkabel,74D0,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_258422F5-ADA2-43FC-A192-649B7449EE7B
"LINESTRING (5.6136509 51.3180316, 5.6135590 51.3180039)",LSkabel,74D1,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_2E8A6D9F-5D68-4DC9-8CEA-83C477CDA28E
"LINESTRING (5.6137323 51.3180779, 5.6137200 51.3180770)",LSkabel,74D2,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_D09CAE9F-912B-4426-9B70-F724E1933296
"LINESTRING (5.6139030 51.3177166, 5.6138001 51.3176853)",LSkabel,74D3,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_D187E763-8BB6-4F5E-8C7B-7D425B5C073F
"LINESTRING (5.6137705 51.3178856, 5.6137699 51.3178854, 5.6137694 51.3178852, 5.6137688 51.3178850, 5.6137684 51.3178848, 5.6137680 51.3178845, 5.6137677 51.3178842, 5.6137674 51.3178840, 5.6137673 51.3178837, 5.6137671 51.3178834, 5.6137671 51.3178830, 5.6137670 51.3178827, 5.6137671 51.3178824, 5.6137672 51.3178820, 5.6137674 51.3178816, 5.6137675 51.3178812, 5.6137679 51.3178808, 5.6137741 51.3178727, 5.6137745 51.3178722, 5.6137748 51.3178718, 5.6137750 51.3178713, 5.6137751 51.3178709, 5.6137752 51.3178704, 5.6137751 51.3178700, 5.6137751 51.3178696, 5.6137749 51.3178692, 5.6137747 51.3178688, 5.6137743 51.3178685, 5.6137740 51.3178682, 5.6137734 51.3178679, 5.6137729 51.3178675, 5.6137723 51.3178673, 5.6137716 51.3178670, 5.6137708 51.3178667, 5.6136856 51.3178408)",LSkabel,74D4,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3C363E66-F2F2-487F-93BA-FBB663CA90A1
"LINESTRING (5.6139970 51.3177462, 5.6139883 51.3177436)",LSkabel,74F9,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F8CAD9A7-248B-4F6B-8E54-CB0062E3203E
"LINESTRING (5.6140202 51.3175584, 5.6139310 51.3175346, 5.6139178 51.3175311)",LSkabel,74FA,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_816F051C-D02F-4039-A462-1F37469BAAC8
"LINESTRING (5.6141218 51.3174060, 5.6140304 51.3173840)",LSkabel,74FF,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_A1F1ED16-447B-4449-A85E-C1BF9D401639
"LINESTRING (5.6142774 51.3173426, 5.6142730 51.3173416, 5.6142722 51.3173414, 5.6142715 51.3173412, 5.6142707 51.3173410, 5.6142701 51.3173407, 5.6142695 51.3173404, 5.6142691 51.3173401, 5.6142686 51.3173398, 5.6142683 51.3173394, 5.6142679 51.3173390, 5.6142677 51.3173386, 5.6142675 51.3173382, 5.6142674 51.3173377, 5.6142673 51.3173373, 5.6142674 51.3173368, 5.6142674 51.3173363, 5.6142676 51.3173357, 5.6142696 51.3173286)",LSkabel,7500,BESTAAND,IN BEDRIJF,OV,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_8F2FBB39-3DEC-4E8F-87E4-D29730D62740
"LINESTRING (5.6103245 51.3189275, 5.6104243 51.3189450, 5.6104252 51.3189451, 5.6104259 51.3189453, 5.6104266 51.3189455, 5.6104272 51.3189458, 5.6104278 51.3189460, 5.6104283 51.3189463, 5.6104287 51.3189466, 5.6104290 51.3189470, 5.6104293 51.3189473, 5.6104295 51.3189477, 5.6104297 51.3189481, 5.6104297 51.3189486, 5.6104298 51.3189490, 5.6104296 51.3189495, 5.6104295 51.3189500, 5.6104293 51.3189505, 5.6104173 51.3189774, 5.6104135 51.3189860, 5.6104132 51.3189866, 5.6104131 51.3189871, 5.6104130 51.3189876, 5.6104131 51.3189880, 5.6104131 51.3189884, 5.6104133 51.3189888, 5.6104134 51.3189892, 5.6104137 51.3189896, 5.6104141 51.3189899, 5.6104145 51.3189902, 5.6104150 51.3189905, 5.6104155 51.3189908, 5.6104161 51.3189910, 5.6104169 51.3189912, 5.6104176 51.3189914, 5.6104184 51.3189916, 5.6105179 51.3190090)",LSkabel,84CF,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_B0FD595D-1E1E-4087-BD98-7829F7805B2C
"LINESTRING (5.6105179 51.3190090, 5.6105787 51.3190196)",LSkabel,84F6,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_F23C6096-7DB9-4449-965A-9D8FD2185289
"LINESTRING (5.6103210 51.3189354, 5.6102377 51.3189219)",LSkabel,7515,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_39EDDF5D-BF8C-43EF-8099-B9701A20D2D1
"LINESTRING (5.6103468 51.3188773, 5.6103360 51.3188752)",LSkabel,7516,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_76585334-AABC-4EBB-BA78-5D252269EA2A
"LINESTRING (5.6097982 51.3163532, 5.6096940 51.3165277, 5.6096938 51.3165282, 5.6096935 51.3165286, 5.6096932 51.3165290, 5.6096930 51.3165294, 5.6096927 51.3165298, 5.6096925 51.3165302, 5.6096922 51.3165307, 5.6096919 51.3165311, 5.6096917 51.3165315, 5.6096914 51.3165319, 5.6096911 51.3165323, 5.6096908 51.3165327, 5.6096905 51.3165331, 5.6096902 51.3165336, 5.6096900 51.3165340, 5.6096897 51.3165344, 5.6095764 51.3166947, 5.6095761 51.3166951, 5.6095758 51.3166955, 5.6095755 51.3166959, 5.6095752 51.3166963, 5.6095750 51.3166968, 5.6095747 51.3166972, 5.6095744 51.3166976, 5.6095741 51.3166980, 5.6095739 51.3166984, 5.6095736 51.3166988, 5.6095734 51.3166993, 5.6095731 51.3166997, 5.6095729 51.3167001, 5.6095726 51.3167005, 5.6095724 51.3167009, 5.6095721 51.3167014, 5.6094965 51.3168352, 5.6094962 51.3168357, 5.6094960 51.3168361, 5.6094958 51.3168365, 5.6094955 51.3168369, 5.6094953 51.3168374, 5.6094951 51.3168378, 5.6094948 51.3168382, 5.6094946 51.3168386, 5.6094944 51.3168391, 5.6094942 51.3168395, 5.6094940 51.3168399, 5.6094937 51.3168403, 5.6094935 51.3168408, 5.6094933 51.3168412, 5.6094931 51.3168416, 5.6094929 51.3168421, 5.6093421 51.3171542, 5.6093419 51.3171547, 5.6093416 51.3171550, 5.6093414 51.3171554, 5.6093410 51.3171557, 5.6093407 51.3171560, 5.6093403 51.3171562, 5.6093399 51.3171565, 5.6093395 51.3171567, 5.6093390 51.3171569, 5.6093385 51.3171570, 5.6093380 51.3171571, 5.6093374 51.3171572, 5.6093368 51.3171573, 5.6093361 51.3171573, 5.6093355 51.3171573, 5.6093348 51.3171572, 5.6088386 51.3171176, 5.6088379 51.3171175, 5.6088373 51.3171174, 5.6088367 51.3171173, 5.6088361 51.3171171, 5.6088356 51.3171170, 5.6088352 51.3171168, 5.6088348 51.3171166, 5.6088344 51.3171163, 5.6088341 51.3171161, 5.6088338 51.3171158, 5.6088336 51.3171155, 5.6088334 51.3171151, 5.6088333 51.3171148, 5.6088332 51.3171144, 5.6088332 51.3171140, 5.6088332 51.3171135, 5.6088361 51.3170730)",LSkabel,7517,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_602074F7-B743-49C1-AF70-FA597E04C826
"LINESTRING (5.6105719 51.3163984, 5.6104209 51.3164144, 5.6104068 51.3164159)",LSkabel,84F7,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,1975-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_8A9C03A7-0B62-4162-A18E-0D1B08E87A79
"LINESTRING (5.6105430 51.3163586, 5.6105448 51.3163629)",LSkabel,7570,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_FAEC03CA-9A73-4927-BB34-8B462751B4FD
"LINESTRING (5.6105248 51.3162731, 5.6105165 51.3162749, 5.6105157 51.3162751, 5.6105149 51.3162753, 5.6105142 51.3162756, 5.6105137 51.3162759, 5.6105131 51.3162761, 5.6105126 51.3162764, 5.6105122 51.3162768, 5.6105119 51.3162771, 5.6105116 51.3162775, 5.6105114 51.3162779, 5.6105112 51.3162783, 5.6105112 51.3162788, 5.6105111 51.3162792, 5.6105112 51.3162797, 5.6105113 51.3162802, 5.6105115 51.3162808, 5.6105430 51.3163586)",LSkabel,855D,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,1964-12-22,,Nee,{00000000-0000-0000-0000-000000000000},_DEAD5280-01A5-4AE7-AD34-E38A7963ACC7
"LINESTRING (5.6105819 51.3161853, 5.6106896 51.3161618, 5.6106905 51.3161616, 5.6106912 51.3161615, 5.6106920 51.3161614, 5.6106927 51.3161614, 5.6106934 51.3161614, 5.6106941 51.3161615, 5.6106947 51.3161616, 5.6106953 51.3161618, 5.6106958 51.3161619, 5.6106963 51.3161622, 5.6106968 51.3161624, 5.6106973 51.3161628, 5.6106977 51.3161631, 5.6106981 51.3161636, 5.6106984 51.3161640, 5.6106987 51.3161646, 5.6107030 51.3161722)",LSkabel,8598,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,1960-10-21,,Nee,{00000000-0000-0000-0000-000000000000},_312FC8C4-7A9B-4348-BCA6-3534E1C14FEB
"LINESTRING (5.6107030 51.3161722, 5.6107072 51.3161798, 5.6107075 51.3161804, 5.6107079 51.3161808, 5.6107083 51.3161813, 5.6107087 51.3161816, 5.6107091 51.3161820, 5.6107096 51.3161822, 5.6107101 51.3161825, 5.6107107 51.3161827, 5.6107113 51.3161828, 5.6107119 51.3161829, 5.6107125 51.3161830, 5.6107132 51.3161830, 5.6107140 51.3161830, 5.6107147 51.3161829, 5.6107155 51.3161828, 5.6107164 51.3161826, 5.6107380 51.3161779)",LSkabel,85AD,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,1960-10-21,,Nee,{00000000-0000-0000-0000-000000000000},_450CDFB1-F1C4-4935-BEAC-DB0336C06BA3
"LINESTRING (5.6104162 51.3160569, 5.6104192 51.3160563, 5.6104200 51.3160561, 5.6104208 51.3160560, 5.6104216 51.3160559, 5.6104223 51.3160559, 5.6104230 51.3160559, 5.6104236 51.3160560, 5.6104243 51.3160561, 5.6104248 51.3160562, 5.6104254 51.3160564, 5.6104259 51.3160567, 5.6104264 51.3160569, 5.6104269 51.3160573, 5.6104273 51.3160576, 5.6104277 51.3160581, 5.6104280 51.3160585, 5.6104283 51.3160590, 5.6104676 51.3161295, 5.6104679 51.3161300, 5.6104680 51.3161305, 5.6104682 51.3161310, 5.6104682 51.3161314, 5.6104682 51.3161319, 5.6104680 51.3161323, 5.6104679 51.3161327, 5.6104677 51.3161330, 5.6104674 51.3161334, 5.6104670 51.3161337, 5.6104665 51.3161340, 5.6104660 51.3161342, 5.6104654 51.3161345, 5.6104647 51.3161347, 5.6104640 51.3161349, 5.6104631 51.3161351, 5.6104585 51.3161361)",LSkabel,8572,BESTAAND,IN BEDRIJF,LS,AANSLUITNET,Netbeheerder,Netbeheerder,2001-07-04,,Nee,{00000000-0000-0000-0000-000000000000},_70A49C23-768E-480C-98C0-E0D215260FB7
